fictitious,identifier,class,roadNumber,name1,name1_lang,name2,name2_lang,formOfWay,length,primary,trunkRoad,loop,startNode,endNode,structure,nameTOID,numberTOID,function.,length_raw,length_str,length_dif,sinuosity
false,F714FD1D-C28C-40E6-AF04-6A0994D32217,Not Classified,NA,Sulman Grove,NA,NA,NA,Single Carriageway,91,false,false,false,31F7659F-4DEE-4B39-958A-7D4DC470CD16,01B2A1CB-098D-4739-9411-66DB397A63A5,NA,osgb5000005254535178,NA,Local Road,90.5443953799751,90.4523438060173,0.092051573957761,1.00101768036166
false,0F15886C-C2A1-4E41-9B25-DBFA331B7F85,Not Classified,NA,Balderstone Road,NA,NA,NA,Single Carriageway,44,false,false,false,992D9C21-994A-4CE5-8EC2-15905327C386,01B2A1CB-098D-4739-9411-66DB397A63A5,NA,osgb5000005254535174,NA,Local Road,44.3921741737901,44.3921727334726,1.4403175185862e-06,1.0000000324453
false,230C8FFD-2F4F-4624-8C92-F6EFF2742E86,Unknown,NA,NA,NA,NA,NA,Single Carriageway,40,false,false,false,F073C801-B150-4AB2-A0BF-F72560169FB8,2D9ECCBF-CC30-4632-9EF2-6049803FBD50,NA,NA,NA,Local Road,40.2479457830225,40.2479440468704,1.73615215004475e-06,1.00000004313642
false,157BBAEE-C7F3-4429-8EB7-927CF1354781,Unclassified,NA,Elmswell Gate,NA,NA,NA,Single Carriageway,181,false,false,false,4A535B92-0E87-4E01-80A7-1D84C9A7D0EF,992D9C21-994A-4CE5-8EC2-15905327C386,NA,osgb5000005125684588,NA,Local Road,180.624247692471,180.601003596354,0.0232440961171676,1.00012870413594
false,B898515C-CA7B-4528-8284-2204C9C3C92C,Not Classified,NA,Elmswell Gate,NA,NA,NA,Single Carriageway,64,false,false,false,992D9C21-994A-4CE5-8EC2-15905327C386,2D9ECCBF-CC30-4632-9EF2-6049803FBD50,NA,osgb5000005125684588,NA,Local Road,64.0402787462397,64.0402787314299,1.48097427654648e-08,1.00000000023126
false,5814BA49-35F3-4581-B493-44E85EB10232,Unknown,NA,Newport Road,NA,NA,NA,Single Carriageway,240,false,false,false,42867F3A-87C7-4B75-BD25-DB0DD476CF4F,9822C3A2-D0E2-4298-A1D1-C7586A3185A0,NA,osgb4000000019392919,NA,Minor Road,239.754045600876,239.45489951135,0.299146089526516,1.00124927946823
false,B85D7CA9-9822-4EC2-A360-82CF091A9EB0,Unknown,NA,NA,NA,NA,NA,Single Carriageway,116,false,false,false,11F30E86-2F47-4864-8533-F5CBEAC010FE,2D9ECCBF-CC30-4632-9EF2-6049803FBD50,NA,NA,NA,Local Road,116.34018214144,81.8124593200933,34.5277228213469,1.42203501897255
false,C8FC4E8E-53D0-41C9-8D64-6A810F1E8D69,Unclassified,NA,Elmswell Gate,NA,NA,NA,Single Carriageway,27,false,false,false,305BE137-2EA6-4FBE-9590-7AFBD454F3BE,4A535B92-0E87-4E01-80A7-1D84C9A7D0EF,NA,osgb5000005125684588,NA,Local Road,27.202941106843,27.2029410174709,8.937214701632e-08,1.00000000328539
false,760C9004-D39E-461D-8256-0DABF1F6B3D5,Unclassified,NA,Groveway,NA,NA,NA,Single Carriageway,12,false,false,false,305BE137-2EA6-4FBE-9590-7AFBD454F3BE,75A84B0A-1A50-42C4-8E73-85A434A1A11C,NA,osgb4000000019404799,NA,Minor Road,12.2065556157337,12.2065556157337,0,1
false,BE233455-8D4F-45B8-8BAD-0698F9371E15,A Road,A421,NA,NA,NA,NA,Collapsed Dual Carriageway,886,true,false,false,F4302EB3-F16A-422A-99B3-935521C78D0C,97E51DFB-B740-4B3A-96E1-C0A7DB8BEDE7,NA,NA,osgb4000000019591450,A Road,886.421275534171,885.764188991602,0.657086542569118,1.0007418301064
false,1AC4CC57-F4B6-466C-BED5-A19EA053BA57,Unknown,NA,Campion Close,NA,NA,NA,Single Carriageway,28,false,false,false,10F77F40-1062-4E65-9B55-9DF9CFC8C941,122AF042-670F-4EB2-B541-FBF2B209CDE6,NA,osgb5000005259209707,NA,Local Access Road,28.3540561526995,28.3540561472238,5.47568745901117e-09,1.00000000019312
false,718B6B2B-EE23-4FE0-A401-D805BB5E425D,Unknown,NA,Burney Drive,NA,NA,NA,Single Carriageway,55,false,false,false,A5F76375-2DEA-4724-974A-302007A7E025,D3C81F82-19CC-42E7-B838-A3E05BDAEFA0,NA,osgb5000005244030036,NA,Local Road,55.3936258863336,55.3934698317549,0.000156054578646092,1.00000281720172
false,34AABC8B-F82B-4245-BC25-762C2688F0AC,Unknown,NA,Fitz Hugh Crescent,NA,NA,NA,Single Carriageway,58,false,false,false,720F2371-8BCE-40DF-BF1C-02F94D60195F,AD6D64AE-6A3E-45C6-8B75-48F0637BF81E,NA,osgb5000005259209711,NA,Restricted Local Access Road,58.0595013777949,58.0595013757344,2.06056682827693e-09,1.00000000003549
false,03B9A162-42A5-4128-BF0C-8CCDB311ABD6,Unknown,NA,Fitz Hugh Crescent,NA,NA,NA,Single Carriageway,38,false,false,false,A5F76375-2DEA-4724-974A-302007A7E025,720F2371-8BCE-40DF-BF1C-02F94D60195F,NA,osgb5000005259209711,NA,Local Road,37.6842898632877,37.6842898300996,3.31880372073101e-08,1.00000000088069
false,76963C67-9F47-4688-A3C6-BD87141B9AF9,Unknown,NA,Burney Drive,NA,NA,NA,Single Carriageway,128,false,false,false,D12AC215-7D27-4E4D-A731-65A2BA5B16F0,A5F76375-2DEA-4724-974A-302007A7E025,NA,osgb5000005244030036,NA,Local Road,128.001139057432,128.001139057432,2.8421709430404e-14,1
false,F8B41097-682D-42DF-BC30-EC6F99F4F07F,Unknown,NA,Neweham Road,NA,NA,NA,Single Carriageway,48,false,false,false,C9DE813C-E707-4A51-A46C-EAA23B2894F7,11AF086C-F033-41AB-9618-29B0F4E1EFA1,NA,osgb5000005259209709,NA,Restricted Local Access Road,48.1040538831857,48.1040538831857,0,1
false,45AC7A55-98B3-46D7-8652-635F0631C47F,Not Classified,NA,Neweham Road,NA,NA,NA,Single Carriageway,37,false,false,false,C9DE813C-E707-4A51-A46C-EAA23B2894F7,D12AC215-7D27-4E4D-A731-65A2BA5B16F0,NA,osgb5000005259209709,NA,Local Road,36.6079088943401,36.6079076157175,1.27862265486556e-06,1.0000000349275
false,8E370495-5C9A-488D-BD4C-BFDF68990A06,Not Classified,NA,Burney Drive,NA,NA,NA,Single Carriageway,183,false,false,false,B642B42F-A249-4A8E-8629-7DA57C1781C9,D12AC215-7D27-4E4D-A731-65A2BA5B16F0,NA,osgb5000005244030036,NA,Local Road,183.022252036452,174.512136540727,8.51011549572519,1.04876517853954
false,90D4DABD-0BEE-405A-8A9D-02A34C5BC3E0,Not Classified,NA,Courtenay Croft,NA,NA,NA,Single Carriageway,118,false,false,false,D7574278-7076-4E54-A122-F9590F64BB5E,6892E351-ED8B-420E-9A17-0D3B819E1ABD,NA,osgb5000005244030042,NA,Local Road,118.367966099512,96.8647727504743,21.5031933490381,1.22199188351405
false,04271D75-76E0-41FD-B713-85365C7EB28E,Unknown,NA,Courtenay Croft,NA,NA,NA,Single Carriageway,146,false,false,false,D7574278-7076-4E54-A122-F9590F64BB5E,CD619F30-084B-410C-ADD0-EA7D4FF01288,NA,osgb5000005244030042,NA,Local Road,146.29019972989,97.9015474851788,48.3886522447116,1.49425829813402
false,4F47950C-257A-4790-92A6-23165BDE1B23,Not Classified,NA,Courtenay Croft,NA,NA,NA,Single Carriageway,109,false,false,false,B642B42F-A249-4A8E-8629-7DA57C1781C9,D7574278-7076-4E54-A122-F9590F64BB5E,NA,osgb5000005244030042,NA,Local Road,108.594551500471,95.1275186263301,13.4670328741413,1.14156821357909
false,18E87169-0010-474E-8D70-1431F4F0514E,A Road,A421,NA,NA,NA,NA,Roundabout,30,true,false,false,F4302EB3-F16A-422A-99B3-935521C78D0C,25AEF76B-BD62-4322-ADBA-55C646ECC85D,NA,NA,osgb4000000019591450,A Road,29.9209795530426,28.9803381622888,0.940641390753843,1.03245791631161
false,E7514B64-402A-4A1C-839E-B0378AE6CC25,A Road,A421,NA,NA,NA,NA,Roundabout,34,true,false,false,A0B9996C-2CC1-4CED-B92C-79B8DCCDAFE5,F4302EB3-F16A-422A-99B3-935521C78D0C,NA,NA,osgb4000000019591450,A Road,34.2476124038008,33.2211935366659,1.02641886713484,1.03089650785731
false,B135FEC2-B77D-4772-AFEB-CAD88CFD81AB,Unknown,NA,NA,NA,NA,NA,Single Carriageway,125,false,false,false,5B014FC1-F433-4DF1-857E-0A42BF67893E,25AEF76B-BD62-4322-ADBA-55C646ECC85D,NA,NA,NA,Local Road,125.203156061131,39.1995216807564,86.0036343803744,3.19399703600452
false,B6A3B982-29AF-43E3-9B07-354DF8DE0CF5,A Road,A421,NA,NA,NA,NA,Roundabout,40,true,false,false,25AEF76B-BD62-4322-ADBA-55C646ECC85D,5B014FC1-F433-4DF1-857E-0A42BF67893E,NA,NA,osgb4000000019591450,A Road,40.112382687294,39.1995216807564,0.912861006537632,1.02328755473018
false,8C2A057C-8476-44DA-99AF-025DDBAE7422,Not Classified,NA,Burney Drive,NA,NA,NA,Single Carriageway,58,false,false,false,D9526A9E-83C0-42AE-B880-BE67820DADFA,B642B42F-A249-4A8E-8629-7DA57C1781C9,NA,osgb5000005244030036,NA,Local Road,57.6737738630438,57.6737730688746,7.94169253026666e-07,1.00000001377002
false,3CA9160F-DB62-4DAD-96BE-2AE1E8F29CE5,Not Classified,NA,Wafandun Lane,NA,NA,NA,Single Carriageway,69,false,false,false,D9526A9E-83C0-42AE-B880-BE67820DADFA,014B734C-7405-4EDD-940A-32A8EE15AE44,NA,osgb5000005244030039,NA,Local Road,69.1223306653419,69.1223299665208,6.98821040145958e-07,1.00000001010992
false,8156E274-2D8B-42FA-872D-D6E1930F0D03,Not Classified,NA,Burney Drive,NA,NA,NA,Single Carriageway,141,false,false,false,5FD1A6F3-D4FA-45D5-BCA3-0D23A5F52B5B,D9526A9E-83C0-42AE-B880-BE67820DADFA,NA,osgb5000005244030036,NA,Local Road,140.667729429483,140.667729419359,1.01239265859476e-08,1.00000000007197
false,ADCF9338-B9C5-47D1-B6D1-BCB6AE6AC893,Unknown,NA,Burney Drive,NA,NA,NA,Single Carriageway,48,false,false,false,5FD1A6F3-D4FA-45D5-BCA3-0D23A5F52B5B,A0B9996C-2CC1-4CED-B92C-79B8DCCDAFE5,NA,osgb5000005244030036,NA,Local Road,48.1493978912218,48.1493977116966,1.79525272869796e-07,1.00000000372851
false,8D6785A6-6A12-4B76-B772-4B4A3545CE99,A Road,A421,NA,NA,NA,NA,Roundabout,41,true,false,false,501D82FD-67E4-468E-9E3F-94BA986ADED2,A0B9996C-2CC1-4CED-B92C-79B8DCCDAFE5,NA,NA,osgb4000000019591450,A Road,41.3342603724305,40.2327652541673,1.10149511826319,1.02737806142095
false,F2D107EB-4E14-42F9-BC29-18743BDE03C3,A Road,A421,NA,NA,NA,NA,Roundabout,37,true,false,false,5B014FC1-F433-4DF1-857E-0A42BF67893E,EA8F2014-F616-404D-9FA9-63435BD295F9,NA,NA,osgb4000000019591450,A Road,37.3273485465104,35.7220674093873,1.60528113712309,1.04493808039512
false,E21BD9E5-6472-43B8-A9F8-F0F27A334EF8,Unknown,NA,Burney Drive,NA,NA,NA,Single Carriageway,58,false,false,false,501D82FD-67E4-468E-9E3F-94BA986ADED2,5FD1A6F3-D4FA-45D5-BCA3-0D23A5F52B5B,NA,osgb5000005244030036,NA,Local Road,57.6729935882585,57.6729928129353,7.75323222512725e-07,1.00000001344344
false,81728224-4368-46E3-9F36-BBCCFC2DD786,Unknown,NA,Fullers Ground,NA,NA,NA,Single Carriageway,111,false,false,false,792EFEC1-2A54-4114-B014-35F10B661999,88C0FCFF-0EF7-47F5-878F-409D49E514DC,NA,osgb5000005248903669,NA,Local Road,110.841640765403,77.9761117265885,32.8655290388142,1.42148201944273
false,DD48F1B0-5455-4BEF-9FC7-6DB13692F580,A Road,A421,NA,NA,NA,NA,Roundabout,48,true,false,false,EA8F2014-F616-404D-9FA9-63435BD295F9,501D82FD-67E4-468E-9E3F-94BA986ADED2,NA,NA,osgb4000000019591450,A Road,47.7079969129652,44.1875785713458,3.52041834161948,1.0796698632385
false,A9C83D38-018D-452B-AABD-9DE4BA7AE68B,Unknown,NA,Fullers Ground,NA,NA,NA,Single Carriageway,131,false,false,false,A582ED68-CC15-476E-92B2-B9E1179A96BA,F0C3E364-3778-449D-ABB5-473274FED74E,NA,osgb5000005248903669,NA,Local Road,130.954152048052,108.887467139245,22.0666849088069,1.2026558748087
false,FDAA0D9A-8249-40E5-8E76-7EDBAA014A81,Not Classified,NA,Sheppard Grove,NA,NA,NA,Single Carriageway,110,false,false,false,014B734C-7405-4EDD-940A-32A8EE15AE44,88C0FCFF-0EF7-47F5-878F-409D49E514DC,NA,osgb5000005244030044,NA,Local Road,109.508428899339,109.508428899339,0,1
false,68A66E02-6205-481C-9774-D962F141D5A5,Not Classified,NA,Wafandun Lane,NA,NA,NA,Single Carriageway,58,false,false,false,014B734C-7405-4EDD-940A-32A8EE15AE44,ADEE828A-8065-4E03-87A6-A3A575C9BD89,NA,osgb5000005244030039,NA,Local Road,57.9698585844531,57.9698585473703,3.70827777373961e-08,1.00000000063969
false,D0F88EE2-DA4A-4214-A54B-88C5FA1A8B43,Unknown,NA,Fullers Ground,NA,NA,NA,Single Carriageway,55,false,false,false,88C0FCFF-0EF7-47F5-878F-409D49E514DC,F0C3E364-3778-449D-ABB5-473274FED74E,NA,osgb5000005248903669,NA,Local Road,54.6932645674767,54.6932628392495,1.72822717559029e-06,1.00000003159854
false,F0C5B83F-1769-4566-9D0F-5C35D8EDAA7C,Unknown,NA,Bolebec Avenue,NA,NA,NA,Single Carriageway,105,false,false,false,ADEE828A-8065-4E03-87A6-A3A575C9BD89,074CDB7B-8EEC-4650-954C-90C4DE8CDB92,NA,osgb5000005259209367,NA,Local Road,104.584353589574,104.581446251226,0.00290733834756907,1.00002779975275
false,5FBF507C-3107-4C3A-A7E8-6036EB2C7040,Not Classified,NA,NA,NA,NA,NA,Single Carriageway,203,false,false,false,3F6E86BE-5E95-4233-A8C0-385C889B47D5,79C3D1C3-E208-4124-BBDC-CCF9347C0D04,NA,NA,NA,Restricted Local Access Road,21.112608698429,21.112608698429,0,1
false,49D2B78A-D753-4825-976F-FFCE9A1CFB6A,Unknown,NA,NA,NA,NA,NA,Single Carriageway,396,false,false,false,03D0D0FD-C10E-40A0-840A-8F7E3C169B67,4B890462-9BC2-4076-9E5E-AF81AC7CC428,NA,NA,NA,Restricted Local Access Road,395.640983064514,390.184468809279,5.45651425523516,1.0139844475919
false,7D5DF411-718C-430C-82C2-0B61347769D5,Unclassified,NA,North Crawley Road,NA,NA,NA,Single Carriageway,208,false,false,false,86DB2D31-1769-4EA7-9300-42233EC469FE,03D0D0FD-C10E-40A0-840A-8F7E3C169B67,NA,osgb4000000019392922,NA,Minor Road,207.629381350522,207.629381350522,0,1
false,91CE1C5C-2330-4FDF-A9C6-FEA83B160A97,Unknown,NA,NA,NA,NA,NA,Single Carriageway,628,false,false,false,86DB2D31-1769-4EA7-9300-42233EC469FE,3F6E86BE-5E95-4233-A8C0-385C889B47D5,NA,NA,NA,Restricted Local Access Road,627.77921691877,620.794183482144,6.98503343662549,1.01125177010752
false,701E25DA-111A-46A4-B54C-CAD8BA4AAD14,Unknown,NA,NA,NA,NA,NA,Single Carriageway,148,false,false,false,3F6E86BE-5E95-4233-A8C0-385C889B47D5,181C0767-528B-44EC-9928-5F0551767417,NA,NA,NA,Restricted Local Access Road,6.67237277588401,6.67237277588401,0,1
false,7BF9A82B-FBA6-4380-B2BB-33FFBFC4CC89,Classified Unnumbered,NA,Newport Road,NA,NA,NA,Single Carriageway,796,false,false,false,003D5190-0160-41C3-BE9D-2B9EFCDF0921,C0E0C7A3-117E-4AD2-9A2C-25E6E0F313D9,NA,osgb4000000019397423,NA,Minor Road,795.917351642557,774.489401089524,21.4279505530332,1.02766719663676
false,6FE1E862-8159-4327-8A2D-93B342494A16,Unclassified,NA,North Crawley Road,NA,NA,NA,Single Carriageway,680,false,false,false,5F8952B9-A33C-4F01-8216-4128E7B97772,86DB2D31-1769-4EA7-9300-42233EC469FE,NA,osgb4000000019392922,NA,Minor Road,408.835399428131,390.666875487356,18.1685239407745,1.04650643574045
false,98387EF5-30F3-4D4D-B420-6AC353CA18B3,Not Classified,NA,NA,NA,NA,NA,Single Carriageway,873,false,false,false,7716289D-9EEA-4788-BCAF-E1EE880248A0,E208CA7B-1A8A-42FC-A1F0-8654CDB5EB5D,NA,NA,NA,Restricted Local Access Road,872.844637485913,790.620911562518,82.2237259233954,1.10399892631336
false,609D7041-B84D-4F8E-AA12-7371B8697BF6,Unknown,NA,NA,NA,NA,NA,Single Carriageway,104,false,false,false,9A3D6798-772A-4F25-B885-92827F8729FD,C0E0C7A3-117E-4AD2-9A2C-25E6E0F313D9,NA,NA,NA,Restricted Local Access Road,104.390580870289,98.8056116827635,5.58496918752553,1.05652481769413
false,D93281F4-EA81-4D83-A2C7-873D7699E307,Classified Unnumbered,NA,Newport Road,NA,NA,NA,Single Carriageway,88,false,false,false,C0E0C7A3-117E-4AD2-9A2C-25E6E0F313D9,7716289D-9EEA-4788-BCAF-E1EE880248A0,NA,osgb4000000019397423,NA,Minor Road,88.3239595231143,88.3239593768201,1.46294198088981e-07,1.00000000165634
false,E3563040-602F-40C6-8DBD-86DEB6B015F3,Classified Unnumbered,NA,Cranfield Road,NA,NA,NA,Single Carriageway,33,false,false,false,7716289D-9EEA-4788-BCAF-E1EE880248A0,C1068C29-B9D4-4F71-93C2-4456E5FBE8B4,NA,osgb4000000019404831,NA,Minor Road,32.9299878732579,32.9299878530388,2.02191401399432e-08,1.000000000614
false,F877988C-1212-46EE-BF74-E8621DDAC42C,Unknown,NA,NA,NA,NA,NA,Single Carriageway,47,false,false,false,C1068C29-B9D4-4F71-93C2-4456E5FBE8B4,FDA9282D-1E54-4D2B-B96E-EBA72229A437,NA,NA,NA,Restricted Local Access Road,46.7376721714017,46.7376721714017,0,1
false,D68F46B9-25B3-4F44-83E3-520AE5B47D1A,Classified Unnumbered,NA,Cranfield Road,NA,NA,NA,Single Carriageway,74,false,false,false,C1068C29-B9D4-4F71-93C2-4456E5FBE8B4,9B86D4E6-C2A7-4F34-9DD4-15EB3B51AC39,NA,osgb4000000019404831,NA,Minor Road,74.0766535414357,74.076652867127,6.74308708425997e-07,1.00000000910285
false,429BD027-A8F9-41FD-AF1B-3C102B1274F6,Unclassified,NA,NA,NA,NA,NA,Single Carriageway,47,false,false,false,9B86D4E6-C2A7-4F34-9DD4-15EB3B51AC39,BCF4AFDC-D79A-4CD1-B95F-D4168F98C009,NA,NA,NA,Secondary Access Road,47.4549271001098,47.4549270360629,6.40468584833798e-08,1.00000000134964
false,CAD2A73D-6EA6-47DD-B48B-465A7826739A,Classified Unnumbered,NA,Cranfield Road,NA,NA,NA,Single Carriageway,92,false,false,false,9B86D4E6-C2A7-4F34-9DD4-15EB3B51AC39,1E08FCC7-649F-434B-80B0-B6DAC0E0351C,NA,osgb4000000019404831,NA,Minor Road,91.6819044304915,91.6819044304915,0,1
false,E29FB9AE-A617-4B65-9DCF-3476F724CA7F,Unclassified,NA,Wood End Lane,NA,NA,NA,Single Carriageway,360,false,false,false,9B86D4E6-C2A7-4F34-9DD4-15EB3B51AC39,2F594582-9797-46EF-B075-4B3CE1162A38,NA,osgb4000000019404832,NA,Local Road,359.73532023025,319.949121580332,39.7861986499183,1.12435164207797
false,FC91ECEF-910F-4F83-BFBC-2FAE695DFC16,Not Classified,NA,Willow Close,NA,NA,NA,Single Carriageway,105,false,false,false,FA1752D2-2EFC-48EC-99EF-1D1DC7FEBE8A,1E08FCC7-649F-434B-80B0-B6DAC0E0351C,NA,osgb4000000019431423,NA,Local Road,104.744342591758,80.7184006283617,24.0259419633959,1.29765136296511
false,307AEC9B-F5E8-481E-B247-1B265965499E,Classified Unnumbered,NA,Cranfield Road,NA,NA,NA,Single Carriageway,89,false,false,false,1E08FCC7-649F-434B-80B0-B6DAC0E0351C,2D216545-8C7D-40B5-B7C1-A75EFCE30976,NA,osgb4000000019404831,NA,Minor Road,89.4706655837543,89.4706655837543,0,1
false,6AC5629E-5277-4167-B187-DAD834F6A40A,Classified Unnumbered,NA,NA,NA,NA,NA,Single Carriageway,252,false,false,false,2D216545-8C7D-40B5-B7C1-A75EFCE30976,79BEC6FA-98A2-46C7-AD30-D03DF9E688A7,NA,NA,NA,Minor Road,252.029824479373,249.370279704687,2.65954477468594,1.01066504307504
false,0A7125C3-EF6A-4B54-92B5-EE5D60CC8144,Unknown,NA,NA,NA,NA,NA,Single Carriageway,43,false,false,false,AB0C7B39-C832-4E78-8F77-5DF826C80B81,291F10B2-226F-4826-9F34-E97466E12712,NA,NA,NA,Local Road,42.8502882246438,35.1340020492793,7.71628617536449,1.21962445851007
false,DE2CC038-5092-4CE0-B87B-579F20333E7A,Unknown,NA,NA,NA,NA,NA,Single Carriageway,45,false,false,false,C4D057C3-3D43-491D-9FB1-671AD398BB6E,291F10B2-226F-4826-9F34-E97466E12712,NA,NA,NA,Local Road,45.099891122827,45.0998891351187,1.98770829484829e-06,1.00000004407346
false,4C56FC4D-7D59-426F-A61D-8C313E1E3D09,Unknown,NA,NA,NA,NA,NA,Single Carriageway,54,false,false,false,291F10B2-226F-4826-9F34-E97466E12712,79BEC6FA-98A2-46C7-AD30-D03DF9E688A7,NA,NA,NA,Local Road,54.0956227434506,54.0956227434506,0,1
false,188E3DC7-0E9C-4C50-A107-1603AB7E9625,Classified Unnumbered,NA,NA,NA,NA,NA,Single Carriageway,622,false,false,false,79BEC6FA-98A2-46C7-AD30-D03DF9E688A7,F40BCC25-AC42-46B0-8513-F426DFBC6385,NA,NA,NA,Minor Road,622.23456831005,622.23456831005,0,1
false,750E46AB-A633-4B48-A2E9-EBD4922CC723,Classified Unnumbered,NA,NA,NA,NA,NA,Single Carriageway,744,false,false,false,F40BCC25-AC42-46B0-8513-F426DFBC6385,EE6C919F-D2DD-497C-9BB4-93BCA3D7C15D,NA,NA,NA,Minor Road,185.942938212175,185.558611348284,0.384326863890209,1.00207118851072
false,8604B5ED-A44B-4837-9136-6E5397E1D5EE,Unknown,NA,NA,NA,NA,NA,Single Carriageway,40,false,false,false,F40BCC25-AC42-46B0-8513-F426DFBC6385,8E68FADA-DDDC-42E6-BEE4-53FE410FACC9,NA,NA,NA,Restricted Local Access Road,39.7157525796631,39.7157512833464,1.29631670375829e-06,1.00000003263986
false,75D81FDB-97C9-498C-92EE-CF463CE3EE33,Unclassified,NA,NA,NA,NA,NA,Single Carriageway,19,false,false,false,928EAC97-EC1A-424D-89B2-0DF53B53F026,034F2B7B-8CEB-47AB-A952-285BBEDA309A,NA,NA,NA,Minor Road,19.2241022021703,19.2241020596564,1.42513808754074e-07,1.00000000741329
false,C9380E01-3976-4CAD-923D-2CEF22DD5CB0,Not Classified,NA,NA,NA,NA,NA,Single Carriageway,34,false,false,false,928EAC97-EC1A-424D-89B2-0DF53B53F026,6C97D671-81E2-4264-8EAE-579770004A9C,NA,NA,NA,Local Road,34.1034454538827,34.1034441075904,1.34629232917405e-06,1.00000003947673
false,A2B928F0-1930-4D97-983C-02E861A5D3F9,Classified Unnumbered,NA,NA,NA,NA,NA,Single Carriageway,315,false,false,false,034F2B7B-8CEB-47AB-A952-285BBEDA309A,80CDEE51-0D54-4AA6-ABB5-E8540DA20B1F,NA,NA,NA,Minor Road,118.291176204072,118.291176204072,0,1
false,FC1450FB-96D6-4A42-86A4-5B6959743CC3,Not Classified,NA,NA,NA,NA,NA,Single Carriageway,20,false,false,false,034F2B7B-8CEB-47AB-A952-285BBEDA309A,D856B1C7-D92B-4BF0-9224-39ECB6FFDF2F,NA,NA,NA,Local Road,19.8813511441519,19.8813505577777,5.86374266475786e-07,1.00000002949368
false,2DE0AFB2-F550-4EE3-B3C9-5CAC776E556A,Not Classified,NA,NA,NA,NA,NA,Single Carriageway,22,false,false,false,D856B1C7-D92B-4BF0-9224-39ECB6FFDF2F,6C97D671-81E2-4264-8EAE-579770004A9C,NA,NA,NA,Local Road,21.7011192192675,21.7011174827246,1.73654287038971e-06,1.0000000800209
false,E8877D0E-7939-468D-8538-CF2C817DF061,Unknown,NA,NA,NA,NA,NA,Single Carriageway,218,false,false,false,D856B1C7-D92B-4BF0-9224-39ECB6FFDF2F,3E3ED736-A5B8-49E5-B196-DE43276B3F71,NA,NA,NA,Restricted Local Access Road,217.819111053592,196.892104971216,20.9270060823761,1.10628666947024
false,EE51659A-10D8-4231-A34D-0850D17E8901,Unclassified,NA,Westbury Lane,NA,NA,NA,Single Carriageway,193,false,false,false,B23485FA-8487-4C68-979C-8C3E03AB91FF,F45DA957-2505-4ABA-84C3-39E4DCBB347F,NA,osgb4000000019435879,NA,Local Road,192.669797698737,190.031576323515,2.63822137522186,1.01388306841559
false,2F82710C-2287-4974-8BD9-0E707DF138B0,Unclassified,NA,Spark Way,NA,NA,NA,Single Carriageway,143,false,false,false,A726992C-47DF-4EC0-8207-3F9239EB5178,8EB81C93-1D46-4163-998E-A5F4CFDD51EA,NA,osgb4000000019412829,NA,Local Road,142.856535273907,140.185591271,2.67094400290674,1.01905291391712
false,BE1B2DD1-F45F-481E-8F10-D95CD2BCFD4F,Unclassified,NA,Wordsworth Avenue,NA,NA,NA,Single Carriageway,66,false,false,false,85ADC5E0-0CD5-48EE-9186-3ABE421FBA55,0880388D-7664-422B-BB40-618991A0EBE4,NA,osgb4000000019401960,NA,Local Road,65.8027355054484,65.8027355054484,0,1
false,E25D02E8-069E-46CA-A628-3A904C8AED86,Unclassified,NA,Eliot Close,NA,NA,NA,Single Carriageway,45,false,false,false,3223C6B3-A1B8-4AD4-BDCD-C3CE16ECA350,AF15BBC8-8F2D-4325-8BE1-002E4EACDD17,NA,osgb4000000019412834,NA,Local Road,45.1791056483648,42.5205832509386,2.65852239742615,1.0625231874581
false,3E3B3362-2647-4620-912C-DED68229FE10,Unclassified,NA,Eliot Close,NA,NA,NA,Single Carriageway,95,false,false,false,B23485FA-8487-4C68-979C-8C3E03AB91FF,AF15BBC8-8F2D-4325-8BE1-002E4EACDD17,NA,osgb4000000019412834,NA,Local Road,95.0427983081933,94.339811320566,0.702986987627256,1.00745164716557
false,BF388596-811D-4DCC-8B8F-5AD08BA5D8EA,Unclassified,NA,Lewis Close,NA,NA,NA,Single Carriageway,78,false,false,false,70A2409F-5E9F-41D8-9068-F401777F73D6,353EBFBF-7995-493C-B0F2-601D13436796,NA,osgb4000000019412832,NA,Local Road,77.9010655397953,76.0967312044248,1.80433433537054,1.02371106231256
false,58957C91-4834-47F3-A2D7-C0ED344800B9,Unclassified,NA,Flora Thompson Drive,NA,NA,NA,Single Carriageway,69,false,false,false,409F228F-09EE-47FE-A19C-BE0FEA11305D,89A6CE5C-C319-4C19-AEA8-D4D3BB3A2373,NA,osgb4000000019412835,NA,Local Road,69.4532016691592,66.17620418248,3.27699748667915,1.04951927248113
false,23EBB9B2-C5DC-4BBA-B483-7FCEDB67A24B,Unclassified,NA,Lewis Close,NA,NA,NA,Single Carriageway,74,false,false,false,1B3C0225-3DAF-40FB-B31E-2A819B612FF7,70A2409F-5E9F-41D8-9068-F401777F73D6,NA,osgb4000000019412832,NA,Local Road,74.1145836037772,71.1185889905045,2.9959946132727,1.04212674429849
false,73AE02CE-A617-42D9-B9AD-AE709034F251,Unclassified,NA,Flora Thompson Drive,NA,NA,NA,Single Carriageway,51,false,false,false,593CCC15-8DAE-4C65-8EC8-83ED946B1FC4,B361C948-0EAB-40B5-BA16-2577CDD54CDC,NA,osgb4000000019412835,NA,Local Road,50.9901951359278,50.9901951359278,0,1
